Date,AMZN,DPZ,BTC,NFLX,AMZN_Return,DPZ_Return,BTC_Return,NFLX_Return,AMZN_CumulativeReturn,DPZ_CumulativeReturn,BTC_CumulativeReturn,NFLX_CumulativeReturn
2013-05-01,248.229996,51.190983,106.25,30.415714,,,,,,,,
2013-05-02,252.550003,51.98732,98.099998,30.641428,0.01740324324059528,0.015556196684091583,-0.07670590117647058,0.007420966675317997,0.01740324324059528,0.015556196684091583,-0.07670590117647058,0.007420966675317997
2013-05-03,258.049988,52.446388,112.900002,30.492857,0.021777806116280107,0.008830384024412163,0.15086650664355772,-0.004848696999369628,0.03956005381396355,0.024523947899183662,0.06258825411764701,0.002536287657097347
2013-05-06,255.720001,53.205257,109.599998,30.098572,-0.009029207937804595,0.014469423518737035,-0.029229441466263273,-0.012930405307708615,0.030173649924241985,0.03934821880642536,0.031529392941176404,-0.010426912877994465
2013-05-07,257.730011,54.151505,113.199997,29.464285,0.007860198624041193,0.017784859116459106,0.032846706803771886,-0.021073657580831462,0.03827101942990008,0.05783288045084034,0.06541173647058796,-0.03128083726720987
2013-05-08,258.679993,54.385727,112.800003,29.801428,0.0036859580159642746,0.0043253091488408835,-0.003533515994704417,0.01144242936830131,0.042098042816711034,0.06240833468659912,0.06164708705882327,-0.020196336669919934
2013-05-09,260.160004,54.02034,117.699997,30.915714,0.0057213972477569985,-0.006718435518936916,0.04343966196525706,0.037390355925226215,0.04806029969077552,0.05527061279522605,0.10776467764705844,0.016438871038832348
2013-05-10,263.630005,54.35762,115.639999,31.098572,0.01333794951817402,0.006243574179651601,-0.017502107497929575,0.005914726730878561,0.062039275060053356,0.061859273145819405,0.08837646117647036,0.022450829199669675
2013-05-13,264.51001,54.573097,111.400002,32.76857,0.0033380305098429375,0.0039640624442349726,-0.03666548803757774,0.0537001506049859,0.06558439456285536,0.06606854961155939,0.04847060705882322,0.07735659271388462
2013-05-14,268.329987,55.275757,114.220001,33.424286,0.014441710542447916,0.012875574937592393,0.025314173692743802,0.02001051617449301,0.08097325594768168,0.07979479511069343,0.07501177411764681,0.09891505423808256
2013-05-15,266.559998,54.001606,118.209999,34.771427,-0.0065963145595054895,-0.02305081050269464,0.03493256842118231,0.04030425661149506,0.07384281632103784,0.054904649906800884,0.1125646964705882,0.14320600857832932
2013-05-16,264.119995,53.364532,123.5,33.861427,-0.009153672787767575,-0.011797315805755937,0.04475087593901428,-0.026170913261627238,0.06401321055494025,0.042459606606889855,0.1623529411764706,0.1132872632876547
2013-05-17,269.899994,53.93602,123.209999,34.142857,0.021883988752914973,0.0107091354235056,-0.002348186234817806,0.008311226812738992,0.08729806368767745,0.05362344770757743,0.15962352000000002,0.12254004624057191
2013-05-20,267.630005,53.139683,122.889999,34.221428,-0.008410481846842899,-0.01476447464977948,-0.0025971918074603195,0.002301242687452909,0.0781533630609248,0.038067251023485627,0.15661175529411775,0.12512328331335598
2013-05-21,268.859985,53.355167,123.800003,33.869999,0.004595822505028879,0.004055048653564652,0.007405028947880421,-0.01026926754780666,0.08310836455075266,0.042276664232058,0.16517649882352958,0.1135690912927445
2013-05-22,262.959991,53.036613,126.300003,32.651428,-0.02194448534243576,-0.005970443312453666,0.020193860576885436,-0.03597788709707361,0.059340108920599155,0.03605381049236711,0.18870591058823538,0.07350522825142325
2013-05-23,261.799988,55.472504,133.100006,32.311428,-0.004411328870177922,0.045928479633494,0.05384008581535826,-0.01041302083326967,0.054667011314780245,0.08363818682676971,0.25270593882352954,0.06232679594501733
2013-05-24,261.73999,55.013439,131.990005,32.677143,-0.00022917495320895487,-0.008275541338462089,-0.008339601427215682,0.011318441264805745,0.054425308051811117,0.07467049421574878,0.24225887058823536,0.07435067938895035
2013-05-28,267.290009,55.894104,132.25,30.598572,0.02120432189211896,0.016008179383223187,0.0019698082441923503,-0.06360932471972836,0.07678368169493832,0.09187401226501168,0.2447058823529411,0.0060119581608377715
2013-05-29,265.529999,55.538086,128.800003,30.762857,-0.00658464566851813,-0.0063695090272848365,-0.026086933837429105,0.005369041404938768,0.06969344268933475,0.08491931088723192,0.21223532235294118,0.011413278018066908
2013-05-30,266.829987,56.015888,128.820007,31.808571,0.004895823465882909,0.008603141274980075,0.00015531055538864358,0.033992746512458094,0.07493047294735433,0.09425302499074872,0.21242359529411758,0.04579399319706945
2013-05-31,269.200012,55.528717,129.300003,32.32143,0.008882153863763342,-0.008697014675550507,0.003726098229446695,0.01612329582488936,0.08447817080092057,0.08473629037363861,0.2169412047058823,0.06265563912127803
2013-06-03,266.880005,55.95031,121.400002,31.709999,-0.008618153404837292,0.0075923418147767485,-0.06109822750738836,-0.018917201373825354,0.07513197156076079,0.0929719790690482,0.14258825411764708,0.042553168404989794
2013-06-04,265.700012,56.381283,121.900002,32.187141,-0.004421436517883626,0.007702781271453185,0.004118616077123383,0.015047051877863371,0.07037834380015773,0.10139090315964427,0.14729413647058842,0.05824052001541058
2013-06-05,267.170013,54.666786,118.970001,31.922857,0.005532559027509487,-0.030408974552778467,-0.024036102969054896,-0.008210856627495988,0.07630027516899984,0.06789873521280088,0.11971765647058841,0.04955145882815715
2013-06-06,267.829987,55.697353,111.0,31.105715,0.002470239801949825,0.01885179421376626,-0.06699168641681352,-0.025597395621576147,0.07895899494757175,0.08803054241017394,0.04470588235294137,0.022685674911330445
2013-06-07,276.869995,56.70919,107.889999,31.459999,0.03375278512036073,0.01816669815529659,-0.028018027027027048,0.011389675498537866,0.11537686605771746,0.1077964648578833,0.015435284705882513,0.03433373288557373
2013-06-10,281.070007,56.887188,109.0,31.561428,0.015169617783971079,0.0031387857946834075,0.010288265921663431,0.00322406240381623,0.13229670680089645,0.11127360066517977,0.02588235294117669,0.03766848938676892
2013-06-11,274.779999,56.025265,108.779999,30.637142,-0.022378794760552267,-0.015151443238853757,-0.0020183577981650602,-0.029285303567379684,0.10695727119135001,0.09443620178186474,0.023811755294117942,0.007280052672772985
2013-06-12,271.670013,55.865456,103.949997,29.662857,-0.011318094516770127,-0.002852445231628864,-0.04440156319545474,-0.031800779589688966,0.09442862416998032,0.09131438245677015,-0.021647087058823233,-0.02475223826736417
2013-06-13,275.790009,56.420074,100.0,30.77,0.015165442643093607,0.00992774497356641,-0.03799901023566166,0.03732421998326063,0.11102611869679002,0.10214867333178601,-0.058823529411764386,0.011648123729727233
2013-06-14,273.98999,56.015854,99.800003,30.57,-0.006526773781714512,-0.007164471283749196,-0.001999969999999962,-0.006499837504062356,0.10377470255447974,0.09425236081127819,-0.06070585411764673,0.005072575314194472
2013-06-17,278.059998,55.97826,107.349998,32.747143,0.014854586475951281,-0.0006711314264707946,0.07565125023092434,0.07121828590121027,0.12017081932354268,0.09351797366344794,0.010352922352941496,0.07665212133438648
2013-06-18,281.76001,56.814877,108.25,32.689999,0.013306523867557596,0.014945391300122735,0.008383810123592239,-0.0017450071903982733,0.13507639906661284,0.10986102767356543,0.018823529411765128,0.07477335564110033
2013-06-19,278.160004,56.185055,111.290001,33.187141,-0.012776852187079357,-0.011085511986587693,0.028083150115473465,0.015207770425444078,0.12057369569469634,0.09755764994784366,0.047435303529412165,0.09111826209307439
2013-06-20,273.440002,54.079426,109.5,31.931429,-0.01696865808213044,-0.03747667417963729,-0.01608411343261651,-0.037837305720308856,0.10155906379662372,0.056424839507379865,0.030588235294118027,0.049833286833246726
2013-06-21,273.359985,54.051205,108.199997,30.985714,-0.0002926309223768575,-0.000521843556549495,-0.011872173515981799,-0.029617058478654368,0.10123671355173225,0.055873551011904166,0.018352912941176802,0.01874031298426848
2013-06-24,270.609985,53.590603,103.330002,30.799999,-0.010059994698931485,-0.008521586151502114,-0.04500919718140106,-0.005993568519996106,0.09015827805113319,0.04687583358186376,-0.02748233411764678,0.012634423114314952
2013-06-25,272.089996,54.117012,104.0,30.414286,0.005469166261548031,0.00982278553574023,0.0064840606506522125,-0.012523149757245111,0.09612053492519768,0.05715907037768764,-0.021176470588234908,-4.6949415687169704e-05
2013-06-26,277.570007,54.229813,101.739998,30.299999,0.020140435446218907,0.0020843907642202897,-0.02173078846153842,-0.003757674929472321,0.1181968798001336,0.0593626029802945,-0.04244707764705835,-0.0038044479245171736
2013-06-27,277.549988,55.273243,94.660004,30.709999,-7.212234569708986e-05,0.019240892458913805,-0.06958909120481793,0.013531353581892835,0.11811623281821126,0.07974568489923328,-0.10908231529411716,0.009675426327325098
2013-06-28,277.690002,54.662239,95.0,30.155714,0.0005044640823403945,-0.01105424554155432,0.0035917598313222054,-0.018049007425887553,0.1186802822975499,0.06780991097592337,-0.10588235294117598,-0.008548212940192923
2013-07-01,282.100006,56.316673,90.410004,32.040001,0.015881032691987373,0.030266487986341017,-0.048315747368421036,0.062485239115877,0.13644608043259887,0.10012876681817207,-0.1490823152941172,0.053402889046102686
